# created 10/08/25
# Serial hybrid powertrain mapping using power_transmission_computation
# generated by PowertrainMapper with component_matices using PowertrainMapper
# NOTE: this powertrain is for example/testing purposes only

Mach_Number, Altitude (ft), Supplied_Power_Ratio (-), Shaft_Power_Ratio (-),   Throttle, Gross_Thrust (lbf), Ram_Drag (lbf), Fuel_Flow (lb/h), NOx_Rate (lb/h), Electric_Power (kW)
      0.6,         0.0,                0.500000,           1.000000,     42.0,          1068.6,         720.0,         426.1,      6.3908,         770.000
      0.6,         0.0,                0.500000,           1.000000,     46.0,          1170.4,         720.0,         466.6,      6.9995,         843.333
      0.6,         0.0,                0.500000,           1.000000,     48.0,          1221.3,         720.0,         486.9,      7.3038,         880.000
      0.6,         0.0,                0.500000,           1.000000,     50.0,          1272.2,         720.0,         507.2,      7.6081,         916.667
      0.6,         0.0,                0.750000,           1.000000,     21.0,          1152.4,         720.0,         213.0,      3.1954,        1155.000
      0.6,         0.0,                0.750000,           1.000000,     22.0,          1207.2,         720.0,         223.2,      3.3476,        1210.000
      0.6,         0.0,                0.750000,           1.000000,     24.0,          1317.0,         720.0,         243.5,      3.6519,        1320.000
      0.6,         0.0,                0.750000,           1.000000,     26.0,          1426.7,         720.0,         263.7,      3.9562,        1430.000
      0.6,         0.0,                0.750000,           1.000000,     30.0,          1646.2,         720.0,         304.3,      4.5649,        1650.000
      0.6,         0.0,                0.750000,           1.000000,     34.0,          1865.7,         720.0,         344.9,      5.1735,        1870.000
      0.6,         0.0,                0.750000,           1.000000,     38.0,          2085.2,         720.0,         385.5,      5.7822,        2090.000
      0.6,         0.0,                0.750000,           1.000000,     42.0,          2304.7,         720.0,         426.1,      6.3908,        2310.000
      0.6,         0.0,                0.750000,           1.000000,     46.0,          2524.2,         720.0,         466.6,      6.9995,        2530.000
      0.6,         0.0,                0.750000,           1.000000,     48.0,          2634.0,         720.0,         486.9,      7.3038,        2640.000
      0.6,         0.0,                0.750000,           1.000000,     50.0,          2743.7,         720.0,         507.2,      7.6081,        2750.000
      0.6,         0.0,                1.000000,           1.000000,     21.0,           309.0,         720.0,           0.0,      0.0000,         385.000
      0.6,         0.0,                1.000000,           1.000000,     22.0,           323.7,         720.0,           0.0,      0.0000,         403.333
      0.6,         0.0,                1.000000,           1.000000,     24.0,           353.2,         720.0,           0.0,      0.0000,         440.000
      0.6,         0.0,                1.000000,           1.000000,     26.0,           382.6,         720.0,           0.0,      0.0000,         476.667
      0.6,         0.0,                1.000000,           1.000000,     30.0,           441.5,         720.0,           0.0,      0.0000,         550.000
      0.6,         0.0,                1.000000,           1.000000,     34.0,           500.3,         720.0,           0.0,      0.0000,         623.333
      0.6,         0.0,                1.000000,           1.000000,     38.0,           559.2,         720.0,           0.0,      0.0000,         696.667
      0.6,         0.0,                1.000000,           1.000000,     42.0,           618.1,         720.0,           0.0,      0.0000,         770.000
      0.6,         0.0,                1.000000,           1.000000,     46.0,           676.9,         720.0,           0.0,      0.0000,         843.333
      0.6,         0.0,                1.000000,           1.000000,     48.0,           706.4,         720.0,           0.0,      0.0000,         880.000
      0.6,         0.0,                1.000000,           1.000000,     50.0,           735.8,         720.0,           0.0,      0.0000,         916.667
      0.6,      2000.0,                0.000000,           1.000000,     21.0,           226.8,         705.6,         213.0,      3.1954,          -0.000
      0.6,      2000.0,                0.000000,           1.000000,     22.0,           237.6,         705.6,         223.2,      3.3476,          -0.000
      0.6,      2000.0,                0.000000,           1.000000,     24.0,           259.3,         705.6,         243.5,      3.6519,          -0.000
      0.6,      2000.0,                0.000000,           1.000000,     26.0,           280.9,         705.6,         263.7,      3.9562,          -0.000
      0.6,      2000.0,                0.000000,           1.000000,     30.0,           324.1,         705.6,         304.3,      4.5649,          -0.000
      0.6,      2000.0,                0.000000,           1.000000,     34.0,           367.3,         705.6,         344.9,      5.1735,          -0.000
      0.6,      2000.0,                0.000000,           1.000000,     38.0,           410.5,         705.6,         385.5,      5.7822,          -0.000
      0.6,      2000.0,                0.000000,           1.000000,     42.0,           453.7,         705.6,         426.1,      6.3908,          -0.000
      0.6,      2000.0,                0.000000,           1.000000,     46.0,           496.9,         705.6,         466.6,      6.9995,          -0.000
      0.6,      2000.0,                0.000000,           1.000000,     48.0,           518.5,         705.6,         486.9,      7.3038,          -0.000
      0.6,      2000.0,                0.000000,           1.000000,     50.0,           540.1,         705.6,         507.2,      7.6081,          -0.000
      0.6,      2000.0,                0.250000,           1.000000,     21.0,           330.6,         705.6,         213.0,      3.1954,         128.333
      0.6,      2000.0,                0.250000,           1.000000,     22.0,           346.3,         705.6,         223.2,      3.3476,         134.444
      0.6,      2000.0,                0.250000,           1.000000,     24.0,           377.8,         705.6,         243.5,      3.6519,         146.667
      0.6,      2000.0,                0.250000,           1.000000,     26.0,           409.3,         705.6,         263.7,      3.9562,         158.889
      0.6,      2000.0,                0.250000,           1.000000,     30.0,           472.2,         705.6,         304.3,      4.5649,         183.333
      0.6,      2000.0,                0.250000,           1.000000,     34.0,           535.2,         705.6,         344.9,      5.1735,         207.778
      0.6,      2000.0,                0.250000,           1.000000,     38.0,           598.2,         705.6,         385.5,      5.7822,         232.222
      0.6,      2000.0,                0.250000,           1.000000,     42.0,           661.1,         705.6,         426.1,      6.3908,         256.667
      0.6,      2000.0,                0.250000,           1.000000,     46.0,           724.1,         705.6,         466.6,      6.9995,         281.111
      0.6,      2000.0,                0.250000,           1.000000,     48.0,           755.6,         705.6,         486.9,      7.3038,         293.333
      0.6,      2000.0,                0.250000,           1.000000,     50.0,           787.1,         705.6,         507.2,      7.6081,         305.556
      0.6,      2000.0,                0.500000,           1.000000,     21.0,           538.0,         705.6,         213.0,      3.1954,         385.000
      0.6,      2000.0,                0.500000,           1.000000,     22.0,           563.6,         705.6,         223.2,      3.3476,         403.333
      0.6,      2000.0,                0.500000,           1.000000,     24.0,           614.9,         705.6,         243.5,      3.6519,         440.000
      0.6,      2000.0,                0.500000,           1.000000,     26.0,           666.1,         705.6,         263.7,      3.9562,         476.667
      0.6,      2000.0,                0.500000,           1.000000,     30.0,           768.6,         705.6,         304.3,      4.5649,         550.000
      0.6,      2000.0,                0.500000,           1.000000,     34.0,           871.1,         705.6,         344.9,      5.1735,         623.333
      0.6,      2000.0,                0.500000,           1.000000,     38.0,           973.6,         705.6,         385.5,      5.7822,         696.667
      0.6,      2000.0,                0.500000,           1.000000,     42.0,          1076.0,         705.6,         426.1,      6.3908,         770.000
      0.6,      2000.0,                0.500000,           1.000000,     46.0,          1178.5,         705.6,         466.6,      6.9995,         843.333
      0.6,      2000.0,                0.500000,           1.000000,     48.0,          1229.8,         705.6,         486.9,      7.3038,         880.000
      0.6,      2000.0,                0.500000,           1.000000,     50.0,          1281.0,         705.6,         507.2,      7.6081,         916.667
      0.6,      2000.0,                0.750000,           1.000000,     21.0,          1160.4,         705.6,         213.0,      3.1954,        1155.000
      0.6,      2000.0,                0.750000,           1.000000,     22.0,          1215.6,         705.6,         223.2,      3.3476,        1210.000
      0.6,      2000.0,                0.750000,           1.000000,     24.0,          1326.1,         705.6,         243.5,      3.6519,        1320.000
      0.6,      2000.0,                0.750000,           1.000000,     26.0,          1436.7,         705.6,         263.7,      3.9562,        1430.000
      0.6,      2000.0,                0.750000,           1.000000,     30.0,          1657.7,         705.6,         304.3,      4.5649,        1650.000
      0.6,      2000.0,                0.750000,           1.000000,     34.0,          1878.7,         705.6,         344.9,      5.1735,        1870.000
      0.6,      2000.0,                0.750000,           1.000000,     38.0,          2099.7,         705.6,         385.5,      5.7822,        2090.000
      0.6,      2000.0,                0.750000,           1.000000,     42.0,          2320.7,         705.6,         426.1,      6.3908,        2310.000
      0.6,      2000.0,                0.750000,           1.000000,     46.0,          2541.8,         705.6,         466.6,      6.9995,        2530.000
      0.6,      2000.0,                0.750000,           1.000000,     48.0,          2652.3,         705.6,         486.9,      7.3038,        2640.000
      0.6,      2000.0,                0.750000,           1.000000,     50.0,          2762.8,         705.6,         507.2,      7.6081,        2750.000
      0.6,      2000.0,                1.000000,           1.000000,     21.0,           311.2,         705.6,           0.0,      0.0000,         385.000
      0.6,      2000.0,                1.000000,           1.000000,     22.0,           326.0,         705.6,           0.0,      0.0000,         403.333
      0.6,      2000.0,                1.000000,           1.000000,     24.0,           355.6,         705.6,           0.0,      0.0000,         440.000
      0.6,      2000.0,                1.000000,           1.000000,     26.0,           385.3,         705.6,           0.0,      0.0000,         476.667
      0.6,      2000.0,                1.000000,           1.000000,     30.0,           444.5,         705.6,           0.0,      0.0000,         550.000
      0.6,      2000.0,                1.000000,           1.000000,     34.0,           503.8,         705.6,           0.0,      0.0000,         623.333
      0.6,      2000.0,                1.000000,           1.000000,     38.0,           563.1,         705.6,           0.0,      0.0000,         696.667
      0.6,      2000.0,                1.000000,           1.000000,     42.0,           622.4,         705.6,           0.0,      0.0000,         770.000
      0.6,      2000.0,                1.000000,           1.000000,     46.0,           681.6,         705.6,           0.0,      0.0000,         843.333
      0.6,      2000.0,                1.000000,           1.000000,     48.0,           711.3,         705.6,           0.0,      0.0000,         880.000
      0.6,      2000.0,                1.000000,           1.000000,     50.0,           740.9,         705.6,           0.0,      0.0000,         916.667
      0.6,     10000.0,                0.000000,           1.000000,     21.0,           233.5,         648.0,         213.0,      3.1954,          -0.000
      0.6,     10000.0,                0.000000,           1.000000,     22.0,           244.6,         648.0,         223.2,      3.3476,          -0.000
      0.6,     10000.0,                0.000000,           1.000000,     24.0,           266.8,         648.0,         243.5,      3.6519,          -0.000
      0.6,     10000.0,                0.000000,           1.000000,     26.0,           289.0,         648.0,         263.7,      3.9562,          -0.000
      0.6,     10000.0,                0.000000,           1.000000,     30.0,           333.5,         648.0,         304.3,      4.5649,          -0.000
      0.6,     10000.0,                0.000000,           1.000000,     34.0,           378.0,         648.0,         344.9,      5.1735,          -0.000
      0.6,     10000.0,                0.000000,           1.000000,     38.0,           422.4,         648.0,         385.5,      5.7822,          -0.000
      0.6,     10000.0,                0.000000,           1.000000,     42.0,           466.9,         648.0,         426.1,      6.3908,          -0.000
      0.6,     10000.0,                0.000000,           1.000000,     46.0,           511.4,         648.0,         466.6,      6.9995,          -0.000
      0.6,     10000.0,                0.000000,           1.000000,     48.0,           533.6,         648.0,         486.9,      7.3038,          -0.000
      0.6,     10000.0,                0.000000,           1.000000,     50.0,           555.8,         648.0,         507.2,      7.6081,          -0.000
      0.6,     10000.0,                0.250000,           1.000000,     21.0,           340.2,         648.0,         213.0,      3.1954,         128.333
      0.6,     10000.0,                0.250000,           1.000000,     22.0,           356.4,         648.0,         223.2,      3.3476,         134.444
      0.6,     10000.0,                0.250000,           1.000000,     24.0,           388.8,         648.0,         243.5,      3.6519,         146.667
      0.6,     10000.0,                0.250000,           1.000000,     26.0,           421.2,         648.0,         263.7,      3.9562,         158.889
      0.6,     10000.0,                0.250000,           1.000000,     30.0,           486.0,         648.0,         304.3,      4.5649,         183.333
      0.6,     10000.0,                0.250000,           1.000000,     34.0,           550.8,         648.0,         344.9,      5.1735,         207.778
      0.6,     10000.0,                0.250000,           1.000000,     38.0,           615.6,         648.0,         385.5,      5.7822,         232.222
      0.6,     10000.0,                0.250000,           1.000000,     42.0,           680.4,         648.0,         426.1,      6.3908,         256.667
      0.6,     10000.0,                0.250000,           1.000000,     46.0,           745.2,         648.0,         466.6,      6.9995,         281.111
      0.6,     10000.0,                0.250000,           1.000000,     48.0,           777.6,         648.0,         486.9,      7.3038,         293.333
      0.6,     10000.0,                0.250000,           1.000000,     50.0,           810.0,         648.0,         507.2,      7.6081,         305.556
      0.6,     10000.0,                0.500000,           1.000000,     21.0,           553.7,         648.0,         213.0,      3.1954,         385.000
      0.6,     10000.0,                0.500000,           1.000000,     22.0,           580.0,         648.0,         223.2,      3.3476,         403.333
      0.6,     10000.0,                0.500000,           1.000000,     24.0,           632.8,         648.0,         243.5,      3.6519,         440.000
      0.6,     10000.0,                0.500000,           1.000000,     26.0,           685.5,         648.0,         263.7,      3.9562,         476.667
      0.6,     10000.0,                0.500000,           1.000000,     30.0,           791.0,         648.0,         304.3,      4.5649,         550.000
      0.6,     10000.0,                0.500000,           1.000000,     34.0,           896.4,         648.0,         344.9,      5.1735,         623.333
      0.6,     10000.0,                0.500000,           1.000000,     38.0,          1001.9,         648.0,         385.5,      5.7822,         696.667
      0.6,     10000.0,                0.500000,           1.000000,     42.0,          1107.4,         648.0,         426.1,      6.3908,         770.000
      0.6,     10000.0,                0.500000,           1.000000,     46.0,          1212.8,         648.0,         466.6,      6.9995,         843.333
      0.6,     10000.0,                0.500000,           1.000000,     48.0,          1265.6,         648.0,         486.9,      7.3038,         880.000
      0.6,     10000.0,                0.500000,           1.000000,     50.0,          1318.3,         648.0,         507.2,      7.6081,         916.667
      0.6,     10000.0,                0.750000,           1.000000,     21.0,          1194.2,         648.0,         213.0,      3.1954,        1155.000
      0.6,     10000.0,                0.750000,           1.000000,     22.0,          1251.0,         648.0,         223.2,      3.3476,        1210.000
      0.6,     10000.0,                0.750000,           1.000000,     24.0,          1364.7,         648.0,         243.5,      3.6519,        1320.000
      0.6,     10000.0,                0.750000,           1.000000,     26.0,          1478.5,         648.0,         263.7,      3.9562,        1430.000
      0.6,     10000.0,                0.750000,           1.000000,     30.0,          1705.9,         648.0,         304.3,      4.5649,        1650.000
      0.6,     10000.0,                0.750000,           1.000000,     34.0,          1933.4,         648.0,         344.9,      5.1735,        1870.000
      0.6,     10000.0,                0.750000,           1.000000,     38.0,          2160.8,         648.0,         385.5,      5.7822,        2090.000
      0.6,     10000.0,                0.750000,           1.000000,     42.0,          2388.3,         648.0,         426.1,      6.3908,        2310.000
      0.6,     10000.0,                0.750000,           1.000000,     46.0,          2615.8,         648.0,         466.6,      6.9995,        2530.000
      0.6,     10000.0,                0.750000,           1.000000,     48.0,          2729.5,         648.0,         486.9,      7.3038,        2640.000
      0.6,     10000.0,                0.750000,           1.000000,     50.0,          2843.2,         648.0,         507.2,      7.6081,        2750.000
      0.6,     10000.0,                1.000000,           1.000000,     21.0,           320.2,         648.0,           0.0,      0.0000,         385.000
      0.6,     10000.0,                1.000000,           1.000000,     22.0,           335.5,         648.0,           0.0,      0.0000,         403.333
      0.6,     10000.0,                1.000000,           1.000000,     24.0,           366.0,         648.0,           0.0,      0.0000,         440.000
      0.6,     10000.0,                1.000000,           1.000000,     26.0,           396.5,         648.0,           0.0,      0.0000,         476.667
      0.6,     10000.0,                1.000000,           1.000000,     30.0,           457.5,         648.0,           0.0,      0.0000,         550.000
      0.6,     10000.0,                1.000000,           1.000000,     34.0,           518.5,         648.0,           0.0,      0.0000,         623.333
      0.6,     10000.0,                1.000000,           1.000000,     38.0,           579.5,         648.0,           0.0,      0.0000,         696.667
      0.6,     10000.0,                1.000000,           1.000000,     42.0,           640.5,         648.0,           0.0,      0.0000,         770.000
      0.6,     10000.0,                1.000000,           1.000000,     46.0,           701.5,         648.0,           0.0,      0.0000,         843.333
      0.6,     10000.0,                1.000000,           1.000000,     48.0,           732.0,         648.0,           0.0,      0.0000,         880.000
      0.6,     10000.0,                1.000000,           1.000000,     50.0,           762.5,         648.0,           0.0,      0.0000,         916.667
      0.6,     20000.0,                0.000000,           1.000000,     21.0,           242.6,         576.0,         213.0,      3.1954,          -0.000
      0.6,     20000.0,                0.000000,           1.000000,     22.0,           254.1,         576.0,         223.2,      3.3476,          -0.000
      0.6,     20000.0,                0.000000,           1.000000,     24.0,           277.2,         576.0,         243.5,      3.6519,          -0.000
      0.6,     20000.0,                0.000000,           1.000000,     26.0,           300.3,         576.0,         263.7,      3.9562,          -0.000
      0.6,     20000.0,                0.000000,           1.000000,     30.0,           346.5,         576.0,         304.3,      4.5649,          -0.000
      0.6,     20000.0,                0.000000,           1.000000,     34.0,           392.7,         576.0,         344.9,      5.1735,          -0.000
      0.6,     20000.0,                0.000000,           1.000000,     38.0,           438.9,         576.0,         385.5,      5.7822,          -0.000
      0.6,     20000.0,                0.000000,           1.000000,     42.0,           485.2,         576.0,         426.1,      6.3908,          -0.000
      0.6,     20000.0,                0.000000,           1.000000,     46.0,           531.4,         576.0,         466.6,      6.9995,          -0.000
      0.6,     20000.0,                0.000000,           1.000000,     48.0,           554.5,         576.0,         486.9,      7.3038,          -0.000
      0.6,     20000.0,                0.000000,           1.000000,     50.0,           577.6,         576.0,         507.2,      7.6081,          -0.000
      0.6,     20000.0,                0.250000,           1.000000,     21.0,           353.5,         576.0,         213.0,      3.1954,         128.333
      0.6,     20000.0,                0.250000,           1.000000,     22.0,           370.3,         576.0,         223.2,      3.3476,         134.444
      0.6,     20000.0,                0.250000,           1.000000,     24.0,           404.0,         576.0,         243.5,      3.6519,         146.667
      0.6,     20000.0,                0.250000,           1.000000,     26.0,           437.7,         576.0,         263.7,      3.9562,         158.889
      0.6,     20000.0,                0.250000,           1.000000,     30.0,           505.0,         576.0,         304.3,      4.5649,         183.333
      0.6,     20000.0,                0.250000,           1.000000,     34.0,           572.3,         576.0,         344.9,      5.1735,         207.778
      0.6,     20000.0,                0.250000,           1.000000,     38.0,           639.7,         576.0,         385.5,      5.7822,         232.222
      0.6,     20000.0,                0.250000,           1.000000,     42.0,           707.0,         576.0,         426.1,      6.3908,         256.667
      0.6,     20000.0,                0.250000,           1.000000,     46.0,           774.3,         576.0,         466.6,      6.9995,         281.111
      0.6,     20000.0,                0.250000,           1.000000,     48.0,           808.0,         576.0,         486.9,      7.3038,         293.333
      0.6,     20000.0,                0.250000,           1.000000,     50.0,           841.7,         576.0,         507.2,      7.6081,         305.556
      0.6,     20000.0,                0.500000,           1.000000,     21.0,           575.3,         576.0,         213.0,      3.1954,         385.000
      0.6,     20000.0,                0.500000,           1.000000,     22.0,           602.7,         576.0,         223.2,      3.3476,         403.333
      0.6,     20000.0,                0.500000,           1.000000,     24.0,           657.5,         576.0,         243.5,      3.6519,         440.000
      0.6,     20000.0,                0.500000,           1.000000,     26.0,           712.3,         576.0,         263.7,      3.9562,         476.667
      0.6,     20000.0,                0.500000,           1.000000,     30.0,           821.9,         576.0,         304.3,      4.5649,         550.000
      0.6,     20000.0,                0.500000,           1.000000,     34.0,           931.5,         576.0,         344.9,      5.1735,         623.333
      0.6,     20000.0,                0.500000,           1.000000,     38.0,          1041.1,         576.0,         385.5,      5.7822,         696.667
      0.6,     20000.0,                0.500000,           1.000000,     42.0,          1150.7,         576.0,         426.1,      6.3908,         770.000
      0.6,     20000.0,                0.500000,           1.000000,     46.0,          1260.2,         576.0,         466.6,      6.9995,         843.333
      0.6,     20000.0,                0.500000,           1.000000,     48.0,          1315.0,         576.0,         486.9,      7.3038,         880.000
      0.6,     20000.0,                0.500000,           1.000000,     50.0,          1369.8,         576.0,         507.2,      7.6081,         916.667
      0.6,     20000.0,                0.750000,           1.000000,     21.0,          1240.8,         576.0,         213.0,      3.1954,        1155.000
      0.6,     20000.0,                0.750000,           1.000000,     22.0,          1299.9,         576.0,         223.2,      3.3476,        1210.000
      0.6,     20000.0,                0.750000,           1.000000,     24.0,          1418.1,         576.0,         243.5,      3.6519,        1320.000
      0.6,     20000.0,                0.750000,           1.000000,     26.0,          1536.3,         576.0,         263.7,      3.9562,        1430.000
      0.6,     20000.0,                0.750000,           1.000000,     30.0,          1772.6,         576.0,         304.3,      4.5649,        1650.000
      0.6,     20000.0,                0.750000,           1.000000,     34.0,          2009.0,         576.0,         344.9,      5.1735,        1870.000
      0.6,     20000.0,                0.750000,           1.000000,     38.0,          2245.3,         576.0,         385.5,      5.7822,        2090.000
      0.6,     20000.0,                0.750000,           1.000000,     42.0,          2481.7,         576.0,         426.1,      6.3908,        2310.000
      0.6,     20000.0,                0.750000,           1.000000,     46.0,          2718.0,         576.0,         466.6,      6.9995,        2530.000
      0.6,     20000.0,                0.750000,           1.000000,     48.0,          2836.2,         576.0,         486.9,      7.3038,        2640.000
      0.6,     20000.0,                0.750000,           1.000000,     50.0,          2954.4,         576.0,         507.2,      7.6081,        2750.000
      0.6,     20000.0,                1.000000,           1.000000,     21.0,           332.8,         576.0,           0.0,      0.0000,         385.000
      0.6,     20000.0,                1.000000,           1.000000,     22.0,           348.6,         576.0,           0.0,      0.0000,         403.333
      0.6,     20000.0,                1.000000,           1.000000,     24.0,           380.3,         576.0,           0.0,      0.0000,         440.000
      0.6,     20000.0,                1.000000,           1.000000,     26.0,           412.0,         576.0,           0.0,      0.0000,         476.667
      0.6,     20000.0,                1.000000,           1.000000,     30.0,           475.4,         576.0,           0.0,      0.0000,         550.000
      0.6,     20000.0,                1.000000,           1.000000,     34.0,           538.7,         576.0,           0.0,      0.0000,         623.333
      0.6,     20000.0,                1.000000,           1.000000,     38.0,           602.1,         576.0,           0.0,      0.0000,         696.667
      0.6,     20000.0,                1.000000,           1.000000,     42.0,           665.5,         576.0,           0.0,      0.0000,         770.000
      0.6,     20000.0,                1.000000,           1.000000,     46.0,           728.9,         576.0,           0.0,      0.0000,         843.333
      0.6,     20000.0,                1.000000,           1.000000,     48.0,           760.6,         576.0,           0.0,      0.0000,         880.000
      0.6,     20000.0,                1.000000,           1.000000,     50.0,           792.3,         576.0,           0.0,      0.0000,         916.667
      0.6,     30000.0,                0.000000,           1.000000,     21.0,           252.9,         504.0,         213.0,      3.1954,          -0.000
      0.6,     30000.0,                0.000000,           1.000000,     22.0,           264.9,         504.0,         223.2,      3.3476,          -0.000
      0.6,     30000.0,                0.000000,           1.000000,     24.0,           289.0,         504.0,         243.5,      3.6519,          -0.000
      0.6,     30000.0,                0.000000,           1.000000,     26.0,           313.1,         504.0,         263.7,      3.9562,          -0.000
      0.6,     30000.0,                0.000000,           1.000000,     30.0,           361.2,         504.0,         304.3,      4.5649,          -0.000
      0.6,     30000.0,                0.000000,           1.000000,     34.0,           409.4,         504.0,         344.9,      5.1735,          -0.000
      0.6,     30000.0,                0.000000,           1.000000,     38.0,           457.6,         504.0,         385.5,      5.7822,          -0.000
      0.6,     30000.0,                0.000000,           1.000000,     42.0,           505.7,         504.0,         426.1,      6.3908,          -0.000
      0.6,     30000.0,                0.000000,           1.000000,     46.0,           553.9,         504.0,         466.6,      6.9995,          -0.000
      0.6,     30000.0,                0.000000,           1.000000,     48.0,           578.0,         504.0,         486.9,      7.3038,          -0.000
      0.6,     30000.0,                0.000000,           1.000000,     50.0,           602.1,         504.0,         507.2,      7.6081,          -0.000
      0.6,     30000.0,                0.250000,           1.000000,     21.0,           368.5,         504.0,         213.0,      3.1954,         128.333
      0.6,     30000.0,                0.250000,           1.000000,     22.0,           386.0,         504.0,         223.2,      3.3476,         134.444
      0.6,     30000.0,                0.250000,           1.000000,     24.0,           421.1,         504.0,         243.5,      3.6519,         146.667
      0.6,     30000.0,                0.250000,           1.000000,     26.0,           456.2,         504.0,         263.7,      3.9562,         158.889
      0.6,     30000.0,                0.250000,           1.000000,     30.0,           526.4,         504.0,         304.3,      4.5649,         183.333
      0.6,     30000.0,                0.250000,           1.000000,     34.0,           596.6,         504.0,         344.9,      5.1735,         207.778
      0.6,     30000.0,                0.250000,           1.000000,     38.0,           666.8,         504.0,         385.5,      5.7822,         232.222
      0.6,     30000.0,                0.250000,           1.000000,     42.0,           737.0,         504.0,         426.1,      6.3908,         256.667
      0.6,     30000.0,                0.250000,           1.000000,     46.0,           807.2,         504.0,         466.6,      6.9995,         281.111
      0.6,     30000.0,                0.250000,           1.000000,     48.0,           842.3,         504.0,         486.9,      7.3038,         293.333
      0.6,     30000.0,                0.250000,           1.000000,     50.0,           877.4,         504.0,         507.2,      7.6081,         305.556
      0.6,     30000.0,                0.500000,           1.000000,     21.0,           599.7,         504.0,         213.0,      3.1954,         385.000
      0.6,     30000.0,                0.500000,           1.000000,     22.0,           628.3,         504.0,         223.2,      3.3476,         403.333
      0.6,     30000.0,                0.500000,           1.000000,     24.0,           685.4,         504.0,         243.5,      3.6519,         440.000
      0.6,     30000.0,                0.500000,           1.000000,     26.0,           742.5,         504.0,         263.7,      3.9562,         476.667
      0.6,     30000.0,                0.500000,           1.000000,     30.0,           856.8,         504.0,         304.3,      4.5649,         550.000
      0.6,     30000.0,                0.500000,           1.000000,     34.0,           971.0,         504.0,         344.9,      5.1735,         623.333
      0.6,     30000.0,                0.500000,           1.000000,     38.0,          1085.2,         504.0,         385.5,      5.7822,         696.667
      0.6,     30000.0,                0.500000,           1.000000,     42.0,          1199.5,         504.0,         426.1,      6.3908,         770.000
      0.6,     30000.0,                0.500000,           1.000000,     46.0,          1313.7,         504.0,         466.6,      6.9995,         843.333
      0.6,     30000.0,                0.500000,           1.000000,     48.0,          1370.8,         504.0,         486.9,      7.3038,         880.000
      0.6,     30000.0,                0.500000,           1.000000,     50.0,          1427.9,         504.0,         507.2,      7.6081,         916.667
      0.6,     30000.0,                0.750000,           1.000000,     21.0,          1293.5,         504.0,         213.0,      3.1954,        1155.000
      0.6,     30000.0,                0.750000,           1.000000,     22.0,          1355.1,         504.0,         223.2,      3.3476,        1210.000
      0.6,     30000.0,                0.750000,           1.000000,     24.0,          1478.2,         504.0,         243.5,      3.6519,        1320.000
      0.6,     30000.0,                0.750000,           1.000000,     26.0,          1601.4,         504.0,         263.7,      3.9562,        1430.000
      0.6,     30000.0,                0.750000,           1.000000,     30.0,          1847.8,         504.0,         304.3,      4.5649,        1650.000
      0.6,     30000.0,                0.750000,           1.000000,     34.0,          2094.2,         504.0,         344.9,      5.1735,        1870.000
      0.6,     30000.0,                0.750000,           1.000000,     38.0,          2340.6,         504.0,         385.5,      5.7822,        2090.000
      0.6,     30000.0,                0.750000,           1.000000,     42.0,          2586.9,         504.0,         426.1,      6.3908,        2310.000
      0.6,     30000.0,                0.750000,           1.000000,     46.0,          2833.3,         504.0,         466.6,      6.9995,        2530.000
      0.6,     30000.0,                0.750000,           1.000000,     48.0,          2956.5,         504.0,         486.9,      7.3038,        2640.000
      0.6,     30000.0,                0.750000,           1.000000,     50.0,          3079.7,         504.0,         507.2,      7.6081,        2750.000
      0.6,     30000.0,                1.000000,           1.000000,     21.0,           346.9,         504.0,           0.0,      0.0000,         385.000
      0.6,     30000.0,                1.000000,           1.000000,     22.0,           363.4,         504.0,           0.0,      0.0000,         403.333
      0.6,     30000.0,                1.000000,           1.000000,     24.0,           396.4,         504.0,           0.0,      0.0000,         440.000
      0.6,     30000.0,                1.000000,           1.000000,     26.0,           429.5,         504.0,           0.0,      0.0000,         476.667
      0.6,     30000.0,                1.000000,           1.000000,     30.0,           495.5,         504.0,           0.0,      0.0000,         550.000
      0.6,     30000.0,                1.000000,           1.000000,     34.0,           561.6,         504.0,           0.0,      0.0000,         623.333
      0.6,     30000.0,                1.000000,           1.000000,     38.0,           627.7,         504.0,           0.0,      0.0000,         696.667
      0.6,     30000.0,                1.000000,           1.000000,     42.0,           693.7,         504.0,           0.0,      0.0000,         770.000
      0.6,     30000.0,                1.000000,           1.000000,     46.0,           759.8,         504.0,           0.0,      0.0000,         843.333
      0.6,     30000.0,                1.000000,           1.000000,     48.0,           792.8,         504.0,           0.0,      0.0000,         880.000
      0.6,     30000.0,                1.000000,           1.000000,     50.0,           825.9,         504.0,           0.0,      0.0000,         916.667
      0.6,     37000.0,                0.000000,           1.000000,     21.0,           259.8,         453.6,         213.0,      3.1954,          -0.000
      0.6,     37000.0,                0.000000,           1.000000,     22.0,           272.2,         453.6,         223.2,      3.3476,          -0.000
      0.6,     37000.0,                0.000000,           1.000000,     24.0,           296.9,         453.6,         243.5,      3.6519,          -0.000
      0.6,     37000.0,                0.000000,           1.000000,     26.0,           321.7,         453.6,         263.7,      3.9562,          -0.000
      0.6,     37000.0,                0.000000,           1.000000,     30.0,           371.2,         453.6,         304.3,      4.5649,          -0.000
      0.6,     37000.0,                0.000000,           1.000000,     34.0,           420.6,         453.6,         344.9,      5.1735,          -0.000
