# created 10/08/25
# Serial hybrid powertrain mapping using power_transmission_computation
# generated by PowertrainMapper with component_matices using PowertrainMapper
# NOTE: this powertrain is for example/testing purposes only

Mach_Number, Altitude (ft), Supplied_Power_Ratio (-), Shaft_Power_Ratio (-),   Throttle, Gross_Thrust (lbf), Ram_Drag (lbf), Fuel_Flow (lb/h), NOx_Rate (lb/h), Electric_Power (kW)
      0.6,         0.0,                0.000000,           1.000000,     34.0,          2819.0,         720.0,        2069.4,     31.0411,          -0.000
      0.6,         0.0,                0.000000,           1.000000,     38.0,          3150.7,         720.0,        2312.9,     34.6930,          -0.000
      0.6,         0.0,                0.000000,           1.000000,     42.0,          3482.3,         720.0,        2556.3,     38.3449,          -0.000
      0.6,         0.0,                0.000000,           1.000000,     46.0,          3814.0,         720.0,        2799.8,     41.9968,          -0.000
      0.6,         0.0,                0.000000,           1.000000,     48.0,          3979.8,         720.0,        2921.5,     43.8228,          -0.000
      0.6,         0.0,                0.000000,           1.000000,     50.0,          4145.6,         720.0,        3043.2,     45.6487,          -0.000
      0.6,         0.0,                0.250000,           1.000000,     21.0,          3777.6,         720.0,        1278.2,     19.1725,        2310.000
      0.6,         0.0,                0.250000,           1.000000,     22.0,          3957.5,         720.0,        1339.0,     20.0854,        2420.000
      0.6,         0.0,                0.250000,           1.000000,     24.0,          4317.2,         720.0,        1460.8,     21.9114,        2640.000
      0.6,         0.0,                0.250000,           1.000000,     26.0,          4677.0,         720.0,        1582.5,     23.7373,        2860.000
      0.6,         0.0,                0.250000,           1.000000,     30.0,          5396.6,         720.0,        1825.9,     27.3892,        3300.000
      0.6,         0.0,                0.250000,           1.000000,     34.0,          6116.1,         720.0,        2069.4,     31.0411,        3740.000
      0.6,         0.0,                0.250000,           1.000000,     38.0,          6835.6,         720.0,        2312.9,     34.6930,        4180.000
      0.6,         0.0,                0.250000,           1.000000,     42.0,          7555.2,         720.0,        2556.3,     38.3449,        4620.000
      0.6,         0.0,                0.250000,           1.000000,     46.0,          8274.7,         720.0,        2799.8,     41.9968,        5060.000
      0.6,         0.0,                0.250000,           1.000000,     48.0,          8634.5,         720.0,        2921.5,     43.8228,        5280.000
      0.6,         0.0,                0.250000,           1.000000,     50.0,          8994.3,         720.0,        3043.2,     45.6487,        5500.000
      0.6,         0.0,                0.500000,           1.000000,     21.0,          7850.5,         720.0,        1278.2,     19.1725,        6930.000
      0.6,         0.0,                0.500000,           1.000000,     22.0,          8224.3,         720.0,        1339.0,     20.0854,        7260.000
      0.6,         0.0,                0.500000,           1.000000,     24.0,          8971.9,         720.0,        1460.8,     21.9114,        7920.000
      0.6,         0.0,                0.500000,           1.000000,     26.0,          9719.6,         720.0,        1582.5,     23.7373,        8580.000
      0.6,         0.0,                0.500000,           1.000000,     30.0,         11214.9,         720.0,        1825.9,     27.3892,        9900.000
      0.6,         0.0,                0.500000,           1.000000,     34.0,         12710.3,         720.0,        2069.4,     31.0411,       11220.000
      0.6,         0.0,                0.500000,           1.000000,     38.0,         14205.6,         720.0,        2312.9,     34.6930,       12540.000
      0.6,         0.0,                0.500000,           1.000000,     42.0,         15700.9,         720.0,        2556.3,     38.3449,       13860.000
      0.6,         0.0,                0.500000,           1.000000,     46.0,         17196.2,         720.0,        2799.8,     41.9968,       15180.000
      0.6,         0.0,                0.500000,           1.000000,     48.0,         17943.9,         720.0,        2921.5,     43.8228,       15840.000
      0.6,         0.0,                0.500000,           1.000000,     50.0,         18691.6,         720.0,        3043.2,     45.6487,       16500.000
      0.6,         0.0,                0.750000,           1.000000,     21.0,         20069.1,         720.0,        1278.2,     19.1725,       20790.000
      0.6,         0.0,                0.750000,           1.000000,     22.0,         21024.7,         720.0,        1339.0,     20.0854,       21780.000
      0.6,         0.0,                0.750000,           1.000000,     24.0,         22936.1,         720.0,        1460.8,     21.9114,       23760.000
      0.6,         0.0,                0.750000,           1.000000,     26.0,         24847.4,         720.0,        1582.5,     23.7373,       25740.000
      0.6,         0.0,                0.750000,           1.000000,     30.0,         28670.1,         720.0,        1825.9,     27.3892,       29700.000
      0.6,         0.0,                0.750000,           1.000000,     34.0,         32492.8,         720.0,        2069.4,     31.0411,       33660.000
      0.6,         0.0,                0.750000,           1.000000,     38.0,         36315.4,         720.0,        2312.9,     34.6930,       37620.000
      0.6,         0.0,                0.750000,           1.000000,     42.0,         40138.1,         720.0,        2556.3,     38.3449,       41580.000
      0.6,         0.0,                0.750000,           1.000000,     46.0,         43960.8,         720.0,        2799.8,     41.9968,       45540.000
      0.6,         0.0,                0.750000,           1.000000,     48.0,         45872.1,         720.0,        2921.5,     43.8228,       47520.000
      0.6,         0.0,                0.750000,           1.000000,     50.0,         47783.5,         720.0,        3043.2,     45.6487,       49500.000
      0.6,         0.0,                1.000000,           1.000000,     21.0,          1870.2,         720.0,           0.0,      0.0000,        2121.429
      0.6,         0.0,                1.000000,           1.000000,     22.0,          1959.3,         720.0,           0.0,      0.0000,        2222.449
      0.6,         0.0,                1.000000,           1.000000,     24.0,          2137.4,         720.0,           0.0,      0.0000,        2424.490
      0.6,         0.0,                1.000000,           1.000000,     26.0,          2315.5,         720.0,           0.0,      0.0000,        2626.531
      0.6,         0.0,                1.000000,           1.000000,     30.0,          2671.7,         720.0,           0.0,      0.0000,        3030.612
      0.6,         0.0,                1.000000,           1.000000,     34.0,          3027.9,         720.0,           0.0,      0.0000,        3434.694
      0.6,         0.0,                1.000000,           1.000000,     38.0,          3384.2,         720.0,           0.0,      0.0000,        3838.776
      0.6,         0.0,                1.000000,           1.000000,     42.0,          3740.4,         720.0,           0.0,      0.0000,        4242.857
      0.6,         0.0,                1.000000,           1.000000,     46.0,          4096.6,         720.0,           0.0,      0.0000,        4646.939
      0.6,         0.0,                1.000000,           1.000000,     48.0,          4274.7,         720.0,           0.0,      0.0000,        4848.980
      0.6,         0.0,                1.000000,           1.000000,     50.0,          4452.8,         720.0,           0.0,      0.0000,        5051.020
      0.6,      2000.0,                0.000000,           1.000000,     21.0,          1753.2,         705.6,        1278.2,     19.1725,          -0.000
      0.6,      2000.0,                0.000000,           1.000000,     22.0,          1836.7,         705.6,        1339.0,     20.0854,          -0.000
      0.6,      2000.0,                0.000000,           1.000000,     24.0,          2003.7,         705.6,        1460.8,     21.9114,          -0.000
      0.6,      2000.0,                0.000000,           1.000000,     26.0,          2170.7,         705.6,        1582.5,     23.7373,          -0.000
      0.6,      2000.0,                0.000000,           1.000000,     30.0,          2504.6,         705.6,        1825.9,     27.3892,          -0.000
      0.6,      2000.0,                0.000000,           1.000000,     34.0,          2838.6,         705.6,        2069.4,     31.0411,          -0.000
      0.6,      2000.0,                0.000000,           1.000000,     38.0,          3172.5,         705.6,        2312.9,     34.6930,          -0.000
      0.6,      2000.0,                0.000000,           1.000000,     42.0,          3506.5,         705.6,        2556.3,     38.3449,          -0.000
      0.6,      2000.0,                0.000000,           1.000000,     46.0,          3840.4,         705.6,        2799.8,     41.9968,          -0.000
      0.6,      2000.0,                0.000000,           1.000000,     48.0,          4007.4,         705.6,        2921.5,     43.8228,          -0.000
      0.6,      2000.0,                0.000000,           1.000000,     50.0,          4174.4,         705.6,        3043.2,     45.6487,          -0.000
      0.6,      2000.0,                0.250000,           1.000000,     21.0,          3803.8,         705.6,        1278.2,     19.1725,        2310.000
      0.6,      2000.0,                0.250000,           1.000000,     22.0,          3985.0,         705.6,        1339.0,     20.0854,        2420.000
      0.6,      2000.0,                0.250000,           1.000000,     24.0,          4347.2,         705.6,        1460.8,     21.9114,        2640.000
      0.6,      2000.0,                0.250000,           1.000000,     26.0,          4709.5,         705.6,        1582.5,     23.7373,        2860.000
      0.6,      2000.0,                0.250000,           1.000000,     30.0,          5434.0,         705.6,        1825.9,     27.3892,        3300.000
      0.6,      2000.0,                0.250000,           1.000000,     34.0,          6158.6,         705.6,        2069.4,     31.0411,        3740.000
      0.6,      2000.0,                0.250000,           1.000000,     38.0,          6883.1,         705.6,        2312.9,     34.6930,        4180.000
      0.6,      2000.0,                0.250000,           1.000000,     42.0,          7607.7,         705.6,        2556.3,     38.3449,        4620.000
      0.6,      2000.0,                0.250000,           1.000000,     46.0,          8332.2,         705.6,        2799.8,     41.9968,        5060.000
      0.6,      2000.0,                0.250000,           1.000000,     48.0,          8694.5,         705.6,        2921.5,     43.8228,        5280.000
      0.6,      2000.0,                0.250000,           1.000000,     50.0,          9056.7,         705.6,        3043.2,     45.6487,        5500.000
      0.6,      2000.0,                0.500000,           1.000000,     21.0,          7905.0,         705.6,        1278.2,     19.1725,        6930.000
      0.6,      2000.0,                0.500000,           1.000000,     22.0,          8281.4,         705.6,        1339.0,     20.0854,        7260.000
      0.6,      2000.0,                0.500000,           1.000000,     24.0,          9034.3,         705.6,        1460.8,     21.9114,        7920.000
      0.6,      2000.0,                0.500000,           1.000000,     26.0,          9787.1,         705.6,        1582.5,     23.7373,        8580.000
      0.6,      2000.0,                0.500000,           1.000000,     30.0,         11292.8,         705.6,        1825.9,     27.3892,        9900.000
      0.6,      2000.0,                0.500000,           1.000000,     34.0,         12798.6,         705.6,        2069.4,     31.0411,       11220.000
      0.6,      2000.0,                0.500000,           1.000000,     38.0,         14304.3,         705.6,        2312.9,     34.6930,       12540.000
      0.6,      2000.0,                0.500000,           1.000000,     42.0,         15810.0,         705.6,        2556.3,     38.3449,       13860.000
      0.6,      2000.0,                0.500000,           1.000000,     46.0,         17315.7,         705.6,        2799.8,     41.9968,       15180.000
      0.6,      2000.0,                0.500000,           1.000000,     48.0,         18068.6,         705.6,        2921.5,     43.8228,       15840.000
      0.6,      2000.0,                0.500000,           1.000000,     50.0,         18821.4,         705.6,        3043.2,     45.6487,       16500.000
      0.6,      2000.0,                0.750000,           1.000000,     21.0,         20208.5,         705.6,        1278.2,     19.1725,       20790.000
      0.6,      2000.0,                0.750000,           1.000000,     22.0,         21170.8,         705.6,        1339.0,     20.0854,       21780.000
      0.6,      2000.0,                0.750000,           1.000000,     24.0,         23095.4,         705.6,        1460.8,     21.9114,       23760.000
      0.6,      2000.0,                0.750000,           1.000000,     26.0,         25020.0,         705.6,        1582.5,     23.7373,       25740.000
      0.6,      2000.0,                0.750000,           1.000000,     30.0,         28869.3,         705.6,        1825.9,     27.3892,       29700.000
      0.6,      2000.0,                0.750000,           1.000000,     34.0,         32718.5,         705.6,        2069.4,     31.0411,       33660.000
      0.6,      2000.0,                0.750000,           1.000000,     38.0,         36567.7,         705.6,        2312.9,     34.6930,       37620.000
      0.6,      2000.0,                0.750000,           1.000000,     42.0,         40417.0,         705.6,        2556.3,     38.3449,       41580.000
      0.6,      2000.0,                0.750000,           1.000000,     46.0,         44266.2,         705.6,        2799.8,     41.9968,       45540.000
      0.6,      2000.0,                0.750000,           1.000000,     48.0,         46190.8,         705.6,        2921.5,     43.8228,       47520.000
      0.6,      2000.0,                0.750000,           1.000000,     50.0,         48115.4,         705.6,        3043.2,     45.6487,       49500.000
      0.6,      2000.0,                1.000000,           1.000000,     21.0,          1883.2,         705.6,           0.0,      0.0000,        2121.429
      0.6,      2000.0,                1.000000,           1.000000,     22.0,          1972.9,         705.6,           0.0,      0.0000,        2222.449
      0.6,      2000.0,                1.000000,           1.000000,     24.0,          2152.2,         705.6,           0.0,      0.0000,        2424.490
      0.6,      2000.0,                1.000000,           1.000000,     26.0,          2331.6,         705.6,           0.0,      0.0000,        2626.531
      0.6,      2000.0,                1.000000,           1.000000,     30.0,          2690.3,         705.6,           0.0,      0.0000,        3030.612
      0.6,      2000.0,                1.000000,           1.000000,     34.0,          3049.0,         705.6,           0.0,      0.0000,        3434.694
      0.6,      2000.0,                1.000000,           1.000000,     38.0,          3407.7,         705.6,           0.0,      0.0000,        3838.776
      0.6,      2000.0,                1.000000,           1.000000,     42.0,          3766.4,         705.6,           0.0,      0.0000,        4242.857
      0.6,      2000.0,                1.000000,           1.000000,     46.0,          4125.1,         705.6,           0.0,      0.0000,        4646.939
      0.6,      2000.0,                1.000000,           1.000000,     48.0,          4304.4,         705.6,           0.0,      0.0000,        4848.980
      0.6,      2000.0,                1.000000,           1.000000,     50.0,          4483.8,         705.6,           0.0,      0.0000,        5051.020
      0.6,     10000.0,                0.000000,           1.000000,     21.0,          1804.3,         648.0,        1278.2,     19.1725,          -0.000
      0.6,     10000.0,                0.000000,           1.000000,     22.0,          1890.2,         648.0,        1339.0,     20.0854,          -0.000
      0.6,     10000.0,                0.000000,           1.000000,     24.0,          2062.0,         648.0,        1460.8,     21.9114,          -0.000
      0.6,     10000.0,                0.000000,           1.000000,     26.0,          2233.9,         648.0,        1582.5,     23.7373,          -0.000
      0.6,     10000.0,                0.000000,           1.000000,     30.0,          2577.5,         648.0,        1825.9,     27.3892,          -0.000
      0.6,     10000.0,                0.000000,           1.000000,     34.0,          2921.2,         648.0,        2069.4,     31.0411,          -0.000
      0.6,     10000.0,                0.000000,           1.000000,     38.0,          3264.9,         648.0,        2312.9,     34.6930,          -0.000
      0.6,     10000.0,                0.000000,           1.000000,     42.0,          3608.6,         648.0,        2556.3,     38.3449,          -0.000
      0.6,     10000.0,                0.000000,           1.000000,     46.0,          3952.2,         648.0,        2799.8,     41.9968,          -0.000
      0.6,     10000.0,                0.000000,           1.000000,     48.0,          4124.1,         648.0,        2921.5,     43.8228,          -0.000
      0.6,     10000.0,                0.000000,           1.000000,     50.0,          4295.9,         648.0,        3043.2,     45.6487,          -0.000
      0.6,     10000.0,                0.250000,           1.000000,     21.0,          3914.6,         648.0,        1278.2,     19.1725,        2310.000
      0.6,     10000.0,                0.250000,           1.000000,     22.0,          4101.0,         648.0,        1339.0,     20.0854,        2420.000
      0.6,     10000.0,                0.250000,           1.000000,     24.0,          4473.8,         648.0,        1460.8,     21.9114,        2640.000
      0.6,     10000.0,                0.250000,           1.000000,     26.0,          4846.6,         648.0,        1582.5,     23.7373,        2860.000
      0.6,     10000.0,                0.250000,           1.000000,     30.0,          5592.2,         648.0,        1825.9,     27.3892,        3300.000
      0.6,     10000.0,                0.250000,           1.000000,     34.0,          6337.9,         648.0,        2069.4,     31.0411,        3740.000
      0.6,     10000.0,                0.250000,           1.000000,     38.0,          7083.5,         648.0,        2312.9,     34.6930,        4180.000
      0.6,     10000.0,                0.250000,           1.000000,     42.0,          7829.1,         648.0,        2556.3,     38.3449,        4620.000
      0.6,     10000.0,                0.250000,           1.000000,     46.0,          8574.7,         648.0,        2799.8,     41.9968,        5060.000
      0.6,     10000.0,                0.250000,           1.000000,     48.0,          8947.6,         648.0,        2921.5,     43.8228,        5280.000
      0.6,     10000.0,                0.250000,           1.000000,     50.0,          9320.4,         648.0,        3043.2,     45.6487,        5500.000
      0.6,     10000.0,                0.500000,           1.000000,     21.0,          8135.1,         648.0,        1278.2,     19.1725,        6930.000
      0.6,     10000.0,                0.500000,           1.000000,     22.0,          8522.5,         648.0,        1339.0,     20.0854,        7260.000
      0.6,     10000.0,                0.500000,           1.000000,     24.0,          9297.3,         648.0,        1460.8,     21.9114,        7920.000
      0.6,     10000.0,                0.500000,           1.000000,     26.0,         10072.0,         648.0,        1582.5,     23.7373,        8580.000
      0.6,     10000.0,                0.500000,           1.000000,     30.0,         11621.6,         648.0,        1825.9,     27.3892,        9900.000
      0.6,     10000.0,                0.500000,           1.000000,     34.0,         13171.1,         648.0,        2069.4,     31.0411,       11220.000
      0.6,     10000.0,                0.500000,           1.000000,     38.0,         14720.7,         648.0,        2312.9,     34.6930,       12540.000
      0.6,     10000.0,                0.500000,           1.000000,     42.0,         16270.2,         648.0,        2556.3,     38.3449,       13860.000
      0.6,     10000.0,                0.500000,           1.000000,     46.0,         17819.7,         648.0,        2799.8,     41.9968,       15180.000
      0.6,     10000.0,                0.500000,           1.000000,     48.0,         18594.5,         648.0,        2921.5,     43.8228,       15840.000
      0.6,     10000.0,                0.500000,           1.000000,     50.0,         19369.3,         648.0,        3043.2,     45.6487,       16500.000
      0.6,     10000.0,                0.750000,           1.000000,     21.0,         20796.7,         648.0,        1278.2,     19.1725,       20790.000
      0.6,     10000.0,                0.750000,           1.000000,     22.0,         21787.1,         648.0,        1339.0,     20.0854,       21780.000
      0.6,     10000.0,                0.750000,           1.000000,     24.0,         23767.7,         648.0,        1460.8,     21.9114,       23760.000
      0.6,     10000.0,                0.750000,           1.000000,     26.0,         25748.3,         648.0,        1582.5,     23.7373,       25740.000
      0.6,     10000.0,                0.750000,           1.000000,     30.0,         29709.6,         648.0,        1825.9,     27.3892,       29700.000
      0.6,     10000.0,                0.750000,           1.000000,     34.0,         33670.9,         648.0,        2069.4,     31.0411,       33660.000
      0.6,     10000.0,                0.750000,           1.000000,     38.0,         37632.2,         648.0,        2312.9,     34.6930,       37620.000
      0.6,     10000.0,                0.750000,           1.000000,     42.0,         41593.5,         648.0,        2556.3,     38.3449,       41580.000
      0.6,     10000.0,                0.750000,           1.000000,     46.0,         45554.8,         648.0,        2799.8,     41.9968,       45540.000
      0.6,     10000.0,                0.750000,           1.000000,     48.0,         47535.4,         648.0,        2921.5,     43.8228,       47520.000
      0.6,     10000.0,                0.750000,           1.000000,     50.0,         49516.1,         648.0,        3043.2,     45.6487,       49500.000
      0.6,     10000.0,                1.000000,           1.000000,     21.0,          1938.0,         648.0,           0.0,      0.0000,        2121.429
      0.6,     10000.0,                1.000000,           1.000000,     22.0,          2030.3,         648.0,           0.0,      0.0000,        2222.449
      0.6,     10000.0,                1.000000,           1.000000,     24.0,          2214.9,         648.0,           0.0,      0.0000,        2424.490
      0.6,     10000.0,                1.000000,           1.000000,     26.0,          2399.4,         648.0,           0.0,      0.0000,        2626.531
      0.6,     10000.0,                1.000000,           1.000000,     30.0,          2768.6,         648.0,           0.0,      0.0000,        3030.612
      0.6,     10000.0,                1.000000,           1.000000,     34.0,          3137.7,         648.0,           0.0,      0.0000,        3434.694
      0.6,     10000.0,                1.000000,           1.000000,     38.0,          3506.9,         648.0,           0.0,      0.0000,        3838.776
      0.6,     10000.0,                1.000000,           1.000000,     42.0,          3876.0,         648.0,           0.0,      0.0000,        4242.857
      0.6,     10000.0,                1.000000,           1.000000,     46.0,          4245.2,         648.0,           0.0,      0.0000,        4646.939
      0.6,     10000.0,                1.000000,           1.000000,     48.0,          4429.7,         648.0,           0.0,      0.0000,        4848.980
      0.6,     10000.0,                1.000000,           1.000000,     50.0,          4614.3,         648.0,           0.0,      0.0000,        5051.020
      0.6,     20000.0,                0.000000,           1.000000,     21.0,          1874.8,         576.0,        1278.2,     19.1725,          -0.000
      0.6,     20000.0,                0.000000,           1.000000,     22.0,          1964.1,         576.0,        1339.0,     20.0854,          -0.000
      0.6,     20000.0,                0.000000,           1.000000,     24.0,          2142.7,         576.0,        1460.8,     21.9114,          -0.000
      0.6,     20000.0,                0.000000,           1.000000,     26.0,          2321.2,         576.0,        1582.5,     23.7373,          -0.000
      0.6,     20000.0,                0.000000,           1.000000,     30.0,          2678.3,         576.0,        1825.9,     27.3892,          -0.000
      0.6,     20000.0,                0.000000,           1.000000,     34.0,          3035.4,         576.0,        2069.4,     31.0411,          -0.000
      0.6,     20000.0,                0.000000,           1.000000,     38.0,          3392.5,         576.0,        2312.9,     34.6930,          -0.000
      0.6,     20000.0,                0.000000,           1.000000,     42.0,          3749.6,         576.0,        2556.3,     38.3449,          -0.000
      0.6,     20000.0,                0.000000,           1.000000,     46.0,          4106.8,         576.0,        2799.8,     41.9968,          -0.000
      0.6,     20000.0,                0.000000,           1.000000,     48.0,          4285.3,         576.0,        2921.5,     43.8228,          -0.000
      0.6,     20000.0,                0.000000,           1.000000,     50.0,          4463.9,         576.0,        3043.2,     45.6487,          -0.000
      0.6,     20000.0,                0.250000,           1.000000,     21.0,          4067.6,         576.0,        1278.2,     19.1725,        2310.000
      0.6,     20000.0,                0.250000,           1.000000,     22.0,          4261.3,         576.0,        1339.0,     20.0854,        2420.000
      0.6,     20000.0,                0.250000,           1.000000,     24.0,          4648.7,         576.0,        1460.8,     21.9114,        2640.000
      0.6,     20000.0,                0.250000,           1.000000,     26.0,          5036.1,         576.0,        1582.5,     23.7373,        2860.000
      0.6,     20000.0,                0.250000,           1.000000,     30.0,          5810.9,         576.0,        1825.9,     27.3892,        3300.000
      0.6,     20000.0,                0.250000,           1.000000,     34.0,          6585.6,         576.0,        2069.4,     31.0411,        3740.000
      0.6,     20000.0,                0.250000,           1.000000,     38.0,          7360.4,         576.0,        2312.9,     34.6930,        4180.000
      0.6,     20000.0,                0.250000,           1.000000,     42.0,          8135.2,         576.0,        2556.3,     38.3449,        4620.000
      0.6,     20000.0,                0.250000,           1.000000,     46.0,          8910.0,         576.0,        2799.8,     41.9968,        5060.000
      0.6,     20000.0,                0.250000,           1.000000,     48.0,          9297.4,         576.0,        2921.5,     43.8228,        5280.000
      0.6,     20000.0,                0.250000,           1.000000,     50.0,          9684.8,         576.0,        3043.2,     45.6487,        5500.000
      0.6,     20000.0,                0.500000,           1.000000,     21.0,          8453.1,         576.0,        1278.2,     19.1725,        6930.000
      0.6,     20000.0,                0.500000,           1.000000,     22.0,          8855.7,         576.0,        1339.0,     20.0854,        7260.000
      0.6,     20000.0,                0.500000,           1.000000,     24.0,          9660.7,         576.0,        1460.8,     21.9114,        7920.000
      0.6,     20000.0,                0.500000,           1.000000,     26.0,         10465.8,         576.0,        1582.5,     23.7373,        8580.000
      0.6,     20000.0,                0.500000,           1.000000,     30.0,         12075.9,         576.0,        1825.9,     27.3892,        9900.000
      0.6,     20000.0,                0.500000,           1.000000,     34.0,         13686.0,         576.0,        2069.4,     31.0411,       11220.000
      0.6,     20000.0,                0.500000,           1.000000,     38.0,         15296.2,         576.0,        2312.9,     34.6930,       12540.000
      0.6,     20000.0,                0.500000,           1.000000,     42.0,         16906.3,         576.0,        2556.3,     38.3449,       13860.000
      0.6,     20000.0,                0.500000,           1.000000,     46.0,         18516.4,         576.0,        2799.8,     41.9968,       15180.000
      0.6,     20000.0,                0.500000,           1.000000,     48.0,         19321.5,         576.0,        2921.5,     43.8228,       15840.000
      0.6,     20000.0,                0.500000,           1.000000,     50.0,         20126.5,         576.0,        3043.2,     45.6487,       16500.000
      0.6,     20000.0,                0.750000,           1.000000,     21.0,         21609.8,         576.0,        1278.2,     19.1725,       20790.000
      0.6,     20000.0,                0.750000,           1.000000,     22.0,         22638.8,         576.0,        1339.0,     20.0854,       21780.000
      0.6,     20000.0,                0.750000,           1.000000,     24.0,         24696.9,         576.0,        1460.8,     21.9114,       23760.000
      0.6,     20000.0,                0.750000,           1.000000,     26.0,         26755.0,         576.0,        1582.5,     23.7373,       25740.000
      0.6,     20000.0,                0.750000,           1.000000,     30.0,         30871.1,         576.0,        1825.9,     27.3892,       29700.000
      0.6,     20000.0,                0.750000,           1.000000,     34.0,         34987.3,         576.0,        2069.4,     31.0411,       33660.000
      0.6,     20000.0,                0.750000,           1.000000,     38.0,         39103.4,         576.0,        2312.9,     34.6930,       37620.000
      0.6,     20000.0,                0.750000,           1.000000,     42.0,         43219.6,         576.0,        2556.3,     38.3449,       41580.000
      0.6,     20000.0,                0.750000,           1.000000,     46.0,         47335.7,         576.0,        2799.8,     41.9968,       45540.000
      0.6,     20000.0,                0.750000,           1.000000,     48.0,         49393.8,         576.0,        2921.5,     43.8228,       47520.000
      0.6,     20000.0,                0.750000,           1.000000,     50.0,         51451.9,         576.0,        3043.2,     45.6487,       49500.000
      0.6,     20000.0,                1.000000,           1.000000,     21.0,          2013.8,         576.0,           0.0,      0.0000,        2121.429
      0.6,     20000.0,                1.000000,           1.000000,     22.0,          2109.7,         576.0,           0.0,      0.0000,        2222.449
      0.6,     20000.0,                1.000000,           1.000000,     24.0,          2301.5,         576.0,           0.0,      0.0000,        2424.490
      0.6,     20000.0,                1.000000,           1.000000,     26.0,          2493.2,         576.0,           0.0,      0.0000,        2626.531
      0.6,     20000.0,                1.000000,           1.000000,     30.0,          2876.8,         576.0,           0.0,      0.0000,        3030.612
      0.6,     20000.0,                1.000000,           1.000000,     34.0,          3260.4,         576.0,           0.0,      0.0000,        3434.694
      0.6,     20000.0,                1.000000,           1.000000,     38.0,          3644.0,         576.0,           0.0,      0.0000,        3838.776
      0.6,     20000.0,                1.000000,           1.000000,     42.0,          4027.5,         576.0,           0.0,      0.0000,        4242.857
      0.6,     20000.0,                1.000000,           1.000000,     46.0,          4411.1,         576.0,           0.0,      0.0000,        4646.939
      0.6,     20000.0,                1.000000,           1.000000,     48.0,          4602.9,         576.0,           0.0,      0.0000,        4848.980
      0.6,     20000.0,                1.000000,           1.000000,     50.0,          4794.7,         576.0,           0.0,      0.0000,        5051.020
      0.6,     30000.0,                0.000000,           1.000000,     21.0,          1954.3,         504.0,        1278.2,     19.1725,          -0.000
      0.6,     30000.0,                0.000000,           1.000000,     22.0,          2047.4,         504.0,        1339.0,     20.0854,          -0.000
      0.6,     30000.0,                0.000000,           1.000000,     24.0,          2233.5,         504.0,        1460.8,     21.9114,          -0.000
      0.6,     30000.0,                0.000000,           1.000000,     26.0,          2419.7,         504.0,        1582.5,     23.7373,          -0.000
      0.6,     30000.0,                0.000000,           1.000000,     30.0,          2791.9,         504.0,        1825.9,     27.3892,          -0.000
      0.6,     30000.0,                0.000000,           1.000000,     34.0,          3164.2,         504.0,        2069.4,     31.0411,          -0.000
      0.6,     30000.0,                0.000000,           1.000000,     38.0,          3536.4,         504.0,        2312.9,     34.6930,          -0.000
      0.6,     30000.0,                0.000000,           1.000000,     42.0,          3908.7,         504.0,        2556.3,     38.3449,          -0.000
      0.6,     30000.0,                0.000000,           1.000000,     46.0,          4280.9,         504.0,        2799.8,     41.9968,          -0.000
      0.6,     30000.0,                0.000000,           1.000000,     48.0,          4467.1,         504.0,        2921.5,     43.8228,          -0.000
      0.6,     30000.0,                0.000000,           1.000000,     50.0,          4653.2,         504.0,        3043.2,     45.6487,          -0.000
      0.6,     30000.0,                0.250000,           1.000000,     21.0,          4240.1,         504.0,        1278.2,     19.1725,        2310.000
      0.6,     30000.0,                0.250000,           1.000000,     22.0,          4442.0,         504.0,        1339.0,     20.0854,        2420.000
      0.6,     30000.0,                0.250000,           1.000000,     24.0,          4845.8,         504.0,        1460.8,     21.9114,        2640.000
      0.6,     30000.0,                0.250000,           1.000000,     26.0,          5249.7,         504.0,        1582.5,     23.7373,        2860.000
      0.6,     30000.0,                0.250000,           1.000000,     30.0,          6057.3,         504.0,        1825.9,     27.3892,        3300.000
      0.6,     30000.0,                0.250000,           1.000000,     34.0,          6864.9,         504.0,        2069.4,     31.0411,        3740.000
      0.6,     30000.0,                0.250000,           1.000000,     38.0,          7672.6,         504.0,        2312.9,     34.6930,        4180.000
      0.6,     30000.0,                0.250000,           1.000000,     42.0,          8480.2,         504.0,        2556.3,     38.3449,        4620.000
      0.6,     30000.0,                0.250000,           1.000000,     46.0,          9287.9,         504.0,        2799.8,     41.9968,        5060.000
      0.6,     30000.0,                0.250000,           1.000000,     48.0,          9691.7,         504.0,        2921.5,     43.8228,        5280.000
      0.6,     30000.0,                0.250000,           1.000000,     50.0,         10095.5,         504.0,        3043.2,     45.6487,        5500.000
      0.6,     30000.0,                0.500000,           1.000000,     21.0,          8811.7,         504.0,        1278.2,     19.1725,        6930.000
      0.6,     30000.0,                0.500000,           1.000000,     22.0,          9231.3,         504.0,        1339.0,     20.0854,        7260.000
      0.6,     30000.0,                0.500000,           1.000000,     24.0,         10070.5,         504.0,        1460.8,     21.9114,        7920.000
      0.6,     30000.0,                0.500000,           1.000000,     26.0,         10909.7,         504.0,        1582.5,     23.7373,        8580.000
      0.6,     30000.0,                0.500000,           1.000000,     30.0,         12588.1,         504.0,        1825.9,     27.3892,        9900.000
      0.6,     30000.0,                0.500000,           1.000000,     34.0,         14266.5,         504.0,        2069.4,     31.0411,       11220.000
